intersection_id,time,hour,minute,flow,speed,occupancy,queue_length,signal_phase,green_time,cycle_length,lane_num,is_peak,peak_sensitivity,weather,has_bus_stop,near_school_hospital,target_queue
B,2026-06-03 17:25:00,17,25,487.61,22.52,0.897,17.42,1,44.33,100,3,1,1.1,sunny,1,0,12.77
B,2026-06-03 17:30:00,17,30,494.51,24.46,0.882,12.77,1,38.36,100,3,1,1.1,sunny,1,0,17.33
B,2026-06-03 17:35:00,17,35,464.57,26.38,0.83,17.33,1,34.13,100,3,1,1.1,sunny,1,0,23.71
B,2026-06-03 17:40:00,17,40,502.66,18.55,0.938,23.71,4,46.57,100,3,1,1.1,sunny,1,0,20.61
B,2026-06-03 17:45:00,17,45,519.58,23.98,0.935,20.61,4,45.12,100,3,1,1.1,cloudy,1,0,24.64
B,2026-06-03 17:50:00,17,50,465.23,22.37,0.885,24.64,2,37.71,100,3,1,1.1,sunny,1,0,27.13
B,2026-06-03 17:55:00,17,55,455.79,21.97,0.887,27.13,4,43.22,100,3,1,1.1,sunny,1,0,21.11
B,2026-06-03 18:00:00,18,0,466.94,24.6,0.872,21.11,2,37.76,100,3,1,1.1,sunny,1,0,20.74
B,2026-06-03 18:05:00,18,5,435.14,24.34,0.799,20.74,1,39.91,100,3,1,1.1,sunny,1,0,23.29
B,2026-06-03 18:10:00,18,10,576.69,18.94,0.98,23.29,2,44.04,100,3,1,1.1,rainy,1,0,29.82
B,2026-06-03 18:15:00,18,15,455.26,19.86,0.893,29.82,4,38.21,100,3,1,1.1,sunny,1,0,23.99
B,2026-06-03 18:20:00,18,20,447.7,16.84,0.891,23.99,1,39.46,100,3,1,1.1,sunny,1,0,22.55
B,2026-06-03 18:25:00,18,25,494.63,20.07,0.952,22.55,4,53.06,100,3,1,1.1,cloudy,1,0,23.16
B,2026-06-03 18:30:00,18,30,489.18,22.97,0.882,23.16,2,40.78,100,3,1,1.1,sunny,1,0,24.05
B,2026-06-03 18:35:00,18,35,487.72,22.8,0.937,24.05,4,39.16,100,3,1,1.1,sunny,1,0,21.33
B,2026-06-03 18:40:00,18,40,466.95,22.1,0.875,21.33,4,49.11,100,3,1,1.1,sunny,1,0,11.04
B,2026-06-03 18:45:00,18,45,459.93,30.74,0.787,11.04,4,40.63,100,3,1,1.1,sunny,1,0,10.79
B,2026-06-03 18:50:00,18,50,511.78,31.99,0.816,10.79,4,38.98,100,3,1,1.1,cloudy,1,0,16.67
B,2026-06-03 18:55:00,18,55,502.17,24.99,0.874,16.67,2,39.02,100,3,1,1.1,cloudy,1,0,20.31
B,2026-06-03 19:00:00,19,0,525.18,22.65,0.908,20.31,4,36.95,100,3,1,1.1,cloudy,1,0,28.88
B,2026-06-03 19:05:00,19,5,481.07,18.35,0.98,28.88,2,45.82,100,3,1,1.1,sunny,1,0,25.17
B,2026-06-03 19:10:00,19,10,497.11,24.06,0.98,25.17,4,34.33,100,3,1,1.1,cloudy,1,0,28.69
B,2026-06-03 19:15:00,19,15,459.39,14.08,0.892,28.69,4,48.12,100,3,1,1.1,sunny,1,0,25.88
B,2026-06-03 19:20:00,19,20,474.96,18.73,0.882,25.88,4,44.33,100,3,1,1.1,sunny,1,0,22.07
B,2026-06-03 19:25:00,19,25,497.09,20.03,0.914,22.07,1,40.18,100,3,1,1.1,cloudy,1,0,21.24
B,2026-06-03 19:30:00,19,30,468.77,21.92,0.884,21.24,1,35.12,100,3,1,1.1,sunny,1,0,24.11
B,2026-06-03 19:35:00,19,35,516.8,17.12,0.965,24.11,2,35.83,100,3,1,1.1,cloudy,1,0,29.88
B,2026-06-03 19:40:00,19,40,476.51,11.96,0.973,29.88,3,43.65,100,3,1,1.1,sunny,1,0,24.5
B,2026-06-03 19:45:00,19,45,527.62,19.66,0.98,24.5,3,39.47,100,3,1,1.1,cloudy,1,0,32.66
B,2026-06-03 19:50:00,19,50,474.76,10.61,0.933,32.66,1,33.48,100,3,1,1.1,sunny,1,0,38.3
B,2026-06-03 19:55:00,19,55,600.28,13.79,0.98,38.3,1,38.61,100,3,1,1.1,rainy,1,0,50.64
B,2026-06-03 20:00:00,20,0,248.13,12.44,0.845,50.64,4,41.68,100,3,0,1.1,sunny,1,0,23.26
B,2026-06-03 20:05:00,20,5,247.33,29.91,0.664,23.26,3,29.41,100,3,0,1.1,cloudy,1,0,17.64
B,2026-06-03 20:10:00,20,10,288.87,35.41,0.619,17.64,4,29.01,100,3,0,1.1,cloudy,1,0,13.61
B,2026-06-03 20:15:00,20,15,216.4,37.16,0.553,13.61,3,28.12,100,3,0,1.1,sunny,1,0,8.68
B,2026-06-03 20:20:00,20,20,197.99,37.8,0.446,8.68,3,37.32,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-03 20:25:00,20,25,241.38,43.75,0.421,0.0,2,37.51,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 20:30:00,20,30,181.7,37.3,0.439,0.0,1,33.39,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 20:35:00,20,35,267.64,40.2,0.492,0.0,4,36.01,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 20:40:00,20,40,219.09,42.81,0.44,0.0,3,26.97,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 20:45:00,20,45,231.24,44.04,0.421,0.0,3,40.99,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-03 20:50:00,20,50,204.81,40.94,0.405,0.0,2,36.85,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 20:55:00,20,55,228.03,38.69,0.481,0.0,3,33.56,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 21:00:00,21,0,245.35,37.67,0.408,0.0,1,32.45,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 21:05:00,21,5,268.76,42.31,0.428,0.0,4,35.48,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-03 21:10:00,21,10,222.23,40.18,0.389,0.0,2,31.71,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 21:15:00,21,15,188.21,41.42,0.403,0.0,3,31.88,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 21:20:00,21,20,242.32,40.99,0.4,0.0,3,37.25,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 21:25:00,21,25,251.77,38.06,0.456,0.0,2,32.85,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 21:30:00,21,30,236.77,40.47,0.419,0.0,4,37.31,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 21:35:00,21,35,253.82,43.93,0.445,0.0,2,34.43,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 21:40:00,21,40,211.03,46.18,0.353,0.0,1,35.42,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 21:45:00,21,45,227.94,42.28,0.365,0.0,4,40.0,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-03 21:50:00,21,50,243.33,44.56,0.401,0.0,3,42.65,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 21:55:00,21,55,264.79,35.8,0.489,0.0,1,32.43,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-03 22:00:00,22,0,313.31,39.46,0.541,0.0,4,41.25,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-03 22:05:00,22,5,241.69,47.66,0.411,0.0,3,23.54,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 22:10:00,22,10,264.96,48.61,0.451,0.0,4,25.02,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-03 22:15:00,22,15,212.3,41.99,0.397,0.0,2,41.07,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 22:20:00,22,20,271.93,37.0,0.477,0.0,1,40.79,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-03 22:25:00,22,25,257.26,37.06,0.422,0.0,1,29.42,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-03 22:30:00,22,30,223.0,44.98,0.413,0.0,4,33.67,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 22:35:00,22,35,237.87,43.22,0.518,0.0,4,35.61,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 22:40:00,22,40,216.42,45.49,0.376,0.0,4,28.12,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 22:45:00,22,45,249.34,40.77,0.454,0.0,3,36.87,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 22:50:00,22,50,230.99,43.28,0.427,0.0,3,42.96,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 22:55:00,22,55,215.85,49.11,0.408,0.0,1,36.89,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 23:00:00,23,0,176.89,45.86,0.347,0.0,1,41.55,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-03 23:05:00,23,5,132.58,49.85,0.322,0.0,3,37.88,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 23:10:00,23,10,203.64,46.82,0.427,0.0,1,40.42,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-03 23:15:00,23,15,152.47,50.15,0.316,0.0,3,36.9,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 23:20:00,23,20,225.51,48.38,0.396,0.0,1,29.53,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-03 23:25:00,23,25,188.69,44.98,0.393,0.0,3,41.08,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-03 23:30:00,23,30,135.45,45.48,0.306,0.0,1,42.29,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 23:35:00,23,35,123.95,47.07,0.285,0.0,4,40.74,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 23:40:00,23,40,167.35,47.18,0.34,0.0,2,29.1,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 23:45:00,23,45,154.52,46.99,0.334,0.0,2,38.79,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 23:50:00,23,50,144.6,46.31,0.311,0.0,2,37.83,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-03 23:55:00,23,55,159.05,46.36,0.393,0.0,3,26.75,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 00:00:00,0,0,134.43,48.39,0.347,0.0,2,55.76,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 00:05:00,0,5,207.76,41.02,0.363,0.0,4,29.49,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-04 00:10:00,0,10,152.3,44.38,0.313,0.0,3,29.37,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 00:15:00,0,15,128.66,42.04,0.324,0.0,2,37.89,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 00:20:00,0,20,142.69,45.97,0.354,0.0,1,35.53,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-04 00:25:00,0,25,119.11,42.92,0.29,0.0,4,35.41,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 00:30:00,0,30,129.4,41.82,0.271,0.0,2,33.87,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 00:35:00,0,35,121.46,48.27,0.331,0.0,2,35.88,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 00:40:00,0,40,176.62,40.76,0.42,0.0,3,37.12,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-04 00:45:00,0,45,197.57,40.92,0.351,0.0,4,35.13,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-04 00:50:00,0,50,198.27,45.56,0.365,0.0,1,31.86,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-04 00:55:00,0,55,165.91,43.9,0.318,0.0,4,34.64,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-04 01:00:00,1,0,123.31,50.13,0.289,0.0,2,35.49,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 01:05:00,1,5,166.57,43.61,0.392,0.0,1,44.05,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 01:10:00,1,10,153.22,45.34,0.34,0.0,2,39.68,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 01:15:00,1,15,112.42,48.36,0.268,0.0,1,32.09,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 01:20:00,1,20,216.82,39.76,0.466,0.0,3,40.63,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-04 01:25:00,1,25,150.21,44.17,0.323,0.0,4,36.1,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 01:30:00,1,30,164.01,44.0,0.322,0.0,3,27.1,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 01:35:00,1,35,160.59,43.66,0.412,0.0,2,27.71,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-04 01:40:00,1,40,137.23,42.32,0.323,0.0,2,25.42,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 01:45:00,1,45,142.59,47.22,0.244,0.0,4,35.18,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-04 01:50:00,1,50,180.55,44.99,0.349,0.0,2,33.81,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 01:55:00,1,55,177.22,44.15,0.414,0.0,1,40.44,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-04 02:00:00,2,0,153.16,40.78,0.343,0.0,3,25.89,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 02:05:00,2,5,128.0,46.93,0.308,0.0,3,34.96,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 02:10:00,2,10,160.52,48.85,0.337,0.0,2,29.02,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-04 02:15:00,2,15,151.39,42.07,0.312,0.0,3,30.06,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-04 02:20:00,2,20,134.58,43.56,0.343,0.0,2,33.9,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 02:25:00,2,25,127.53,46.79,0.299,0.0,3,37.65,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 02:30:00,2,30,154.93,46.97,0.322,0.0,2,36.13,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-04 02:35:00,2,35,160.58,40.79,0.325,0.0,4,30.67,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 02:40:00,2,40,123.78,45.75,0.298,0.0,3,41.38,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 02:45:00,2,45,140.66,47.07,0.31,0.0,2,31.74,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-04 02:50:00,2,50,119.79,43.47,0.37,0.0,3,35.02,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 02:55:00,2,55,154.16,51.03,0.305,0.0,3,34.66,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 03:00:00,3,0,140.81,44.11,0.359,0.0,4,27.88,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 03:05:00,3,5,140.2,46.8,0.343,0.0,2,36.67,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 03:10:00,3,10,148.27,47.75,0.28,0.0,4,34.45,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 03:15:00,3,15,153.41,50.69,0.31,0.0,2,40.37,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 03:20:00,3,20,165.68,49.45,0.327,0.0,3,36.36,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-04 03:25:00,3,25,166.98,48.14,0.351,0.0,4,31.57,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-04 03:30:00,3,30,154.38,48.16,0.34,0.0,4,36.96,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 03:35:00,3,35,208.5,42.65,0.408,0.0,4,33.54,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-04 03:40:00,3,40,183.23,38.73,0.416,0.0,3,39.37,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 03:45:00,3,45,151.11,50.56,0.282,0.0,1,34.01,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 03:50:00,3,50,171.99,51.28,0.359,0.0,3,30.79,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 03:55:00,3,55,172.43,44.93,0.331,0.0,2,40.87,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 04:00:00,4,0,172.36,51.9,0.36,0.0,1,40.45,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 04:05:00,4,5,161.78,46.15,0.29,0.0,4,33.31,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 04:10:00,4,10,148.82,45.89,0.336,0.0,2,33.26,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 04:15:00,4,15,172.17,42.27,0.358,0.0,1,35.05,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-04 04:20:00,4,20,146.96,44.83,0.318,0.0,1,34.3,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 04:25:00,4,25,148.58,43.31,0.312,0.0,2,32.16,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-04 04:30:00,4,30,205.32,44.84,0.419,0.0,2,42.8,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-04 04:35:00,4,35,151.54,44.42,0.378,0.0,3,34.94,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 04:40:00,4,40,133.96,48.16,0.305,0.0,2,37.07,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 04:45:00,4,45,178.6,42.88,0.369,0.0,4,49.31,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-04 04:50:00,4,50,143.28,47.34,0.341,0.0,3,36.68,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 04:55:00,4,55,192.49,47.26,0.394,0.0,3,36.68,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-04 05:00:00,5,0,147.4,50.1,0.273,0.0,3,26.07,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 05:05:00,5,5,152.29,46.82,0.325,0.0,2,33.0,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 05:10:00,5,10,144.26,44.04,0.347,0.0,1,29.37,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 05:15:00,5,15,147.7,42.43,0.299,0.0,1,39.19,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 05:20:00,5,20,125.47,42.86,0.278,0.0,2,35.91,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 05:25:00,5,25,210.85,42.83,0.412,0.0,3,35.14,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-04 05:30:00,5,30,147.77,42.51,0.326,0.0,3,26.05,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 05:35:00,5,35,165.15,47.45,0.362,0.0,1,40.33,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 05:40:00,5,40,161.07,46.89,0.37,0.0,1,32.36,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 05:45:00,5,45,108.61,51.06,0.274,0.0,2,42.95,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 05:50:00,5,50,139.01,42.64,0.328,0.0,1,36.59,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 05:55:00,5,55,160.19,41.46,0.347,0.0,3,39.95,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 06:00:00,6,0,220.77,46.07,0.326,0.0,4,36.38,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-04 06:05:00,6,5,141.08,42.15,0.336,0.0,2,33.67,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 06:10:00,6,10,131.58,45.13,0.291,0.0,4,27.27,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 06:15:00,6,15,119.21,48.76,0.307,0.0,3,32.09,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-04 06:20:00,6,20,166.06,43.56,0.338,0.0,2,43.12,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-04 06:25:00,6,25,140.98,44.29,0.341,0.0,4,33.83,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 06:30:00,6,30,166.5,46.76,0.336,0.0,3,32.23,100,3,0,1.1,cloudy,1,0,0.0
B,2026-06-04 06:35:00,6,35,152.06,46.3,0.309,0.0,2,39.79,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 06:40:00,6,40,153.65,46.66,0.299,0.0,2,37.78,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 06:45:00,6,45,157.59,47.85,0.304,0.0,4,41.4,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 06:50:00,6,50,134.84,46.53,0.333,0.0,4,33.28,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 06:55:00,6,55,195.94,44.7,0.377,0.0,3,37.65,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-04 07:00:00,7,0,504.0,34.86,0.742,0.0,4,40.91,100,3,1,1.1,cloudy,1,0,6.12
B,2026-06-04 07:05:00,7,5,450.06,31.04,0.757,6.12,3,42.54,100,3,1,1.1,sunny,1,0,0.33
B,2026-06-04 07:10:00,7,10,468.28,39.18,0.673,0.33,1,45.87,100,3,1,1.1,sunny,1,0,0.57
B,2026-06-04 07:15:00,7,15,469.44,32.95,0.701,0.57,4,39.97,100,3,1,1.1,sunny,1,0,5.6
B,2026-06-04 07:20:00,7,20,428.74,30.41,0.687,5.6,1,40.78,100,3,1,1.1,sunny,1,0,7.98
B,2026-06-04 07:25:00,7,25,468.55,27.6,0.76,7.98,2,39.08,100,3,1,1.1,sunny,1,0,10.34
B,2026-06-04 07:30:00,7,30,507.85,22.06,0.869,10.34,2,41.55,100,3,1,1.1,cloudy,1,0,15.16
B,2026-06-04 07:35:00,7,35,444.82,23.96,0.789,15.16,4,43.31,100,3,1,1.1,sunny,1,0,16.04
B,2026-06-04 07:40:00,7,40,427.23,31.98,0.782,16.04,3,44.97,100,3,1,1.1,sunny,1,0,11.71
B,2026-06-04 07:45:00,7,45,561.91,30.19,0.88,11.71,1,44.46,100,3,1,1.1,rainy,1,0,19.53
B,2026-06-04 07:50:00,7,50,481.97,21.64,0.901,19.53,3,40.91,100,3,1,1.1,sunny,1,0,20.7
B,2026-06-04 07:55:00,7,55,465.86,16.37,0.929,20.7,3,42.22,100,3,1,1.1,sunny,1,0,18.04
B,2026-06-04 08:00:00,8,0,498.31,19.01,0.864,18.04,2,37.83,100,3,1,1.1,cloudy,1,0,21.39
B,2026-06-04 08:05:00,8,5,468.23,21.84,0.869,21.39,2,38.06,100,3,1,1.1,sunny,1,0,22.94
B,2026-06-04 08:10:00,8,10,481.91,19.5,0.916,22.94,4,47.34,100,3,1,1.1,cloudy,1,0,17.23
B,2026-06-04 08:15:00,8,15,579.55,19.96,0.955,17.23,1,40.0,100,3,1,1.1,rainy,1,0,26.39
B,2026-06-04 08:20:00,8,20,487.72,22.11,0.932,26.39,3,39.41,100,3,1,1.1,sunny,1,0,27.77
B,2026-06-04 08:25:00,8,25,593.07,17.84,0.98,27.77,1,39.02,100,3,1,1.1,rainy,1,0,34.91
B,2026-06-04 08:30:00,8,30,490.51,13.05,0.98,34.91,1,46.75,100,3,1,1.1,sunny,1,0,29.77
B,2026-06-04 08:35:00,8,35,482.33,18.03,0.941,29.77,2,43.76,100,3,1,1.1,sunny,1,0,24.12
B,2026-06-04 08:40:00,8,40,503.63,20.09,0.948,24.12,3,44.67,100,3,1,1.1,sunny,1,0,22.04
B,2026-06-04 08:45:00,8,45,509.85,24.82,0.911,22.04,2,40.56,100,3,1,1.1,cloudy,1,0,25.25
B,2026-06-04 08:50:00,8,50,492.68,21.13,0.917,25.25,4,48.36,100,3,1,1.1,sunny,1,0,17.6
B,2026-06-04 08:55:00,8,55,492.15,25.35,0.875,17.6,3,51.28,100,3,1,1.1,sunny,1,0,11.31
B,2026-06-04 09:00:00,9,0,423.61,30.97,0.678,11.31,2,38.36,100,3,1,1.1,sunny,1,0,17.1
B,2026-06-04 09:05:00,9,5,481.69,25.17,0.864,17.1,2,47.99,100,3,1,1.1,sunny,1,0,7.5
B,2026-06-04 09:10:00,9,10,484.01,36.69,0.795,7.5,2,43.84,100,3,1,1.1,sunny,1,0,7.85
B,2026-06-04 09:15:00,9,15,468.54,32.14,0.738,7.85,3,50.47,100,3,1,1.1,sunny,1,0,1.35
B,2026-06-04 09:20:00,9,20,490.32,31.64,0.729,1.35,4,48.1,100,3,1,1.1,sunny,1,0,1.52
B,2026-06-04 09:25:00,9,25,462.16,32.3,0.753,1.52,4,37.21,100,3,1,1.1,sunny,1,0,12.68
B,2026-06-04 09:30:00,9,30,478.84,32.91,0.837,12.68,4,37.88,100,3,1,1.1,sunny,1,0,18.35
B,2026-06-04 09:35:00,9,35,517.01,24.38,0.923,18.35,1,43.54,100,3,1,1.1,cloudy,1,0,22.57
B,2026-06-04 09:40:00,9,40,470.82,18.74,0.934,22.57,4,40.04,100,3,1,1.1,sunny,1,0,18.34
B,2026-06-04 09:45:00,9,45,474.74,24.04,0.894,18.34,2,32.36,100,3,1,1.1,cloudy,1,0,27.55
B,2026-06-04 09:50:00,9,50,438.19,22.25,0.858,27.55,3,40.64,100,3,1,1.1,sunny,1,0,21.65
B,2026-06-04 09:55:00,9,55,506.25,19.91,0.946,21.65,3,43.93,100,3,1,1.1,cloudy,1,0,22.08
B,2026-06-04 10:00:00,10,0,327.13,22.8,0.736,22.08,2,35.75,100,3,0,1.1,rainy,1,0,12.84
B,2026-06-04 10:05:00,10,5,339.5,34.41,0.632,12.84,3,27.97,100,3,0,1.1,cloudy,1,0,12.54
B,2026-06-04 10:10:00,10,10,318.7,31.49,0.658,12.54,1,38.61,100,3,0,1.1,sunny,1,0,2.91
B,2026-06-04 10:15:00,10,15,327.96,40.27,0.554,2.91,1,32.36,100,3,0,1.1,cloudy,1,0,5.89
B,2026-06-04 10:20:00,10,20,411.59,30.68,0.712,5.89,3,25.81,100,3,0,1.1,rainy,1,0,16.21
B,2026-06-04 10:25:00,10,25,282.58,31.18,0.606,16.21,3,27.49,100,3,0,1.1,sunny,1,0,12.89
B,2026-06-04 10:30:00,10,30,314.1,32.46,0.633,12.89,1,38.04,100,3,0,1.1,sunny,1,0,3.82
B,2026-06-04 10:35:00,10,35,361.87,33.34,0.65,3.82,4,34.09,100,3,0,1.1,rainy,1,0,1.3
B,2026-06-04 10:40:00,10,40,277.95,39.38,0.537,1.3,1,33.28,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 10:45:00,10,45,309.33,41.51,0.501,0.0,1,35.47,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 10:50:00,10,50,382.34,38.15,0.583,0.0,3,33.86,100,3,0,1.1,rainy,1,0,5.98
B,2026-06-04 10:55:00,10,55,312.14,34.98,0.58,5.98,1,31.61,100,3,0,1.1,sunny,1,0,2.25
B,2026-06-04 11:00:00,11,0,272.38,35.79,0.515,2.25,1,43.66,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 11:05:00,11,5,378.86,36.52,0.566,0.0,4,36.13,100,3,0,1.1,rainy,1,0,0.0
B,2026-06-04 11:10:00,11,10,340.26,42.23,0.524,0.0,4,30.12,100,3,0,1.1,sunny,1,0,2.93
B,2026-06-04 11:15:00,11,15,293.31,47.07,0.534,2.93,2,31.04,100,3,0,1.1,sunny,1,0,2.22
B,2026-06-04 11:20:00,11,20,287.26,37.9,0.533,2.22,2,38.67,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 11:25:00,11,25,316.06,37.46,0.524,0.0,4,36.48,100,3,0,1.1,sunny,1,0,0.0
B,2026-06-04 11:30:00,11,30,365.54,38.8,0.612,0.0,2,29.59,100,3,0,1.1,rainy,1,0,2.0
B,2026-06-04 11:35:00,11,35,394.33,37.09,0.607,2.0,2,28.7,100,3,0,1.1,rainy,1,0,16.65
B,2026-06-04 11:40:00,11,40,310.47,29.33,0.661,16.65,4,32.05,100,3,0,1.1,sunny,1,0,10.36
